"block_number","block_time","block_hash","extra_data","fee_recipient_address","bundle_id","user_tx_hash","user_tx_from","user_tx_to","backrun_tx_hash","backrun_tx_from","backrun_tx_to","refund_tx_hash","refund_from","refund_to","refund_value_eth"
19194023,"2024-02-10 00:04:35","0x332360d53de238aaa1d48a73bec1f4ce9846768430e221912cdbb93a9433f6be","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x3840540c45925056f823cb99daa048a92a0003a489552623b3527ddd971b14fc","0x1c62c7e3b88a0780344bd543a5960e942ca34158","0xdef1c0ded9bec7f1a1670819833240f027b25eff","0xc9bde17c859d12f0cf95a509721bc3918674f078c3f04864ab2c2e0af314bc88","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xc37008b979b1fba3dec1f9f04c692361e30c1c8db3f8604eef1438adc2eb157b","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x3f58c782ad6cd015ab7cac853609a147ba63eaa8",0.05841439116153391
19194161,"2024-02-10 00:32:35","0x9fbaba4d10c094212bf9bd0d594019c3dcbb61eadd967350ba2b35771c948e9e","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x656feb3df1c4829d01c11a29cdf27e09198d5766000a8e970eb41a354e0e3405","0xc53f2eefe3ba70072610b893ef5a54b01b0d4553","0x881d40237659c251811cec9c364ef91dc08d300c","0x6ad52741fa6fc5946380b5f1de688acefe32b227d93261adba4dfbecdcad7371","0x7088659e96e5dcc91608d871937bdb5fa0776bac","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0x19023de7138b9e13ef1455da2fc04007cf95b2e06cbef4ba571ec8b42b58531a","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.005458152993286558
19194180,"2024-02-10 00:36:23","0x6648da13561a343fd5910b6ecc1548626a561bbb96349a7a10cc05d4e6b2681f","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x1ad236bff58642f6663afa0a9eb21190695f3945f792e5a395e12bf4b9d28d64","0x17c342d93ae3f44cdb81336b986f12046f912511","0x1111111254eeb25477b68fb85ed929f73a960582","0x363fba7879bb70f2a8e7bd62d12ba1455cbdde09d105edbe4d4670b11def378a","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xa58410f2d817cc5bee2820bf903f707a0d9fef69a5e77cdaf3916a42ea6620f3","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xcffc6052f11e3abf33b32fe72b33b07afa1a2d43",0.002684010988083428
19194181,"2024-02-10 00:36:35","0xff0b66b8dd5f64550f8acec53f45e39947dbce3ab4bfd6a9769f6bbd29590273","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x1466751bed424f0908cb740af0312f1a92584ec96e15cafade74c5037ab50255","0xd267fda7ecbe322e64bf807de06e8e2284b72da9","0xd1742b3c4fbb096990c8950fa635aec75b30781a","0xd1be2aefc682e21f10432c9c74bb18e82a9fb9358d1e11eebf5f4586751cc87e","0x0588eed1e58744ee5354c8ad0f89707b238c8aa9","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x39394466d5f958ea580ea5808d5aac99e5ca8528c6960af5de48ba436b8e1e0b","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x7b523c0216d9e3e5f52dd0eafad4b39c9924e6d0",0.0021153177555442
19194339,"2024-02-10 01:08:47","0x9c3130481e0ab8dd75b5c869ccee1c84a20ff29a4bc6c81494f2f4b1fac651ea","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xe08203f05b57c2072efaf170d797fff44470ff05338e33060cfeeca1d7863b93","0xcc2d332e859ac886497cbab19a051e6ec6b1aed1","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0xeb37d6e01aa706b997fe482397cc5736e23826ab6bbb25c28cb18af057a39a4a","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x279202f1fc606217682877c5545fa468d4576b47948a3699b306f64256362919","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.00675385139084376
19194496,"2024-02-10 01:40:23","0x797bc03024de6573784498cd1c4a6ba1b67f0836276d862b6905d0a15e5d5b09","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x269d8246789b53f37acca5994c41d92e1f528dee2e4fa6805ea7d7f3d148c512","0xd94c77364c7e8edb7304c827d247157eb4442115","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","0xf1babb2b79eaae3d7913baec9e4c1e12ceed18ffe52c10c6cd6a1bf651bb892c","0x27b7eaf0db6e34435c838874595c91c0a33eb5b7","0x31539cf673d44665c7831def5738fe5f37bbb8d6","0xf2411bc632233e777e0ed97b6aa2154592494e6a049fe0dccfce0dbf4df30836","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xd94c77364c7e8edb7304c827d247157eb4442115",0.002018075023456876
19194949,"2024-02-10 03:11:11","0x26f63ed15a7f652a51211ca6342b9b8ed42d21bacd83c6a084250b666e62b362","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x6db90cc2d8e5c2331b4ec8fc6f63d873ae5369571b050f898210763412c8ce0a","0xe933c5be709ac468622907c1800a0ec76c9cb4d9","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0xdf91293a7f77a5187c2c50375a5664dc033b855a960ea5a49e0235e7c48c5514","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xb850b52849c71cebcf42335f30dfff61f7ea72ed760f9d966ee06df933cc29c8","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x591f2ce951d35e6c87df93b2623e83f2cd537569",0.001544423557793407
19195278,"2024-02-10 04:17:11","0x793864b97c777b134a848938882f64825eccadee772dd0d696ec284ba3b87c23","@rsyncbuilder","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0xe8a85190e6bc02a14f98b0433485c36455a923d9cf259d232592ec11e87a7916","0xf0825797d75c34d2c4d0acba48687514eb1bb613","0x881d40237659c251811cec9c364ef91dc08d300c","0x4f8dfd71be941284122e5c60fc3f9e2cf9312ebffbbc2d71dd402a9fc00f8a5f","0x7088659e96e5dcc91608d871937bdb5fa0776bac","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0xd12b91266c0b73c1f677c343334fee77888fd4c9d1bb2057aa491015d54e5283","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.017604116862916075
19195340,"2024-02-10 04:29:35","0x0eb520fbc30021863039381072441af543b019030f708079e678f25f9c4aac36","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xbf66e02c359457d0b7b9f3e6b568e9a8fd2cab29238931c74fa22695b8daf69b","0x92f28e515462fd3d054cf4520042a78a2112dbe5","0x3999d2c5207c06bbc5cf8a6bea52966cabb76d41","0x52511194f207459d913cae99b72dbfdb989ea3e7bb73b2b7d6f3695cd7d6dfdd","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x94e359d0261c95a6cfc52ca84cc70068014e6994415d1f5cd7e021168d6610af","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.000516776677169325
19195511,"2024-02-10 05:04:11","0xc2bdb2ee5546b10348a8eabee9423687d80a89db8d6a5a9b5908bc3db17c28eb","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x0b74b00a3fe434ac56b122a4e62245b5fb117fdcf60fe828142b9502ee39018b","0x1328a57ecfa4c1d88185899f81484de941114e46","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0x3524caf1c2c18a36c0a4eb1b8e8c8fcf8ece18193f619326de92f785000fcca9","0x080086911d8c78008800fae75871a657b77d0082","0x0000e0ca771e21bd00057f54a68c30d400000000","0x085abff2f5e05cd44866aa0b4337c1f7a818f102eb1bc70201aad607a4097db9","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x591f2ce951d35e6c87df93b2623e83f2cd537569",0.00324197762604093
