"block_number","block_time","block_hash","extra_data","fee_recipient_address","bundle_id","user_tx_hash","user_tx_from","user_tx_to","backrun_tx_hash","backrun_tx_from","backrun_tx_to","refund_tx_hash","refund_from","refund_to","refund_value_eth"
18944515,"2024-01-06 00:06:59","0x18974abaf4c9987b064b80251fd9564e08e03dbd2098826d765fe47a2e389c6e","rsync-builder.xyz","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0x151f221b6c9d547259936805e5c6fdde476b95a895837d890d774fe917ac49ef","0x1f5f0ccb238573103cc83a353b1921652e0365f5","0x3999d2c5207c06bbc5cf8a6bea52966cabb76d41","0xb493170f37ae5a2af490a17d9237c5bc4d72ba5adc96c0de023236d1ecf18602","0xf288e8d5466db4e040626ae288a6fc036b87cb88","0x23b530268c4a1f0bb11fbb0aa2f3ddf0d41caf22","0x326b398a0f906fcb50179f4554850ec6881471c7e207c06a78e61b7d2bfefb32","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0x1f5f0ccb238573103cc83a353b1921652e0365f5",0.010264758874190778
18944518,"2024-01-06 00:07:35","0x7eccc5848a633237d4ea5ecf9511b3163a829fb9332808dd23405d427afaff38","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xb7ce4e706bb60236c6b91cc4090946645e0ab50392ded704e6fd4beb1618525f","0x25e6f06c9ba18583a6916f8917653dc5f3cf6503","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","0x55117a7b38e93a07878ce3766d5acd8c3f3f6a1cab7a0ae5e1edfa04181206fd","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x534c8bf6dafe9a23a4079d4c45f5440e323feb2ca73d254125950ba8349c2ca4","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x591f2ce951d35e6c87df93b2623e83f2cd537569",0.005605782121317281
18944645,"2024-01-06 00:33:11","0x3d0b81b3e31bbbd07b503439f229dbc176e283a2108b59e7dd4e22a3fbb52d83","@rsyncbuilder","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0x3589b8b1df2bde7c096dcdec23c726c2700c77e5dadb96104c85503f1e218854","0x3a1f62c7df430ebb430c6d14bd2d0a3fd2a320a1","0x1111111254eeb25477b68fb85ed929f73a960582","0xa0326f5114978becd4010bbb0435c8d32276808a22e0a1bc45470a24c02f6e5b","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x2dbe2b65084698e8e1f839fb298e6aeb20814d0723dfa70549e76954c9dc7d11","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.001005491134128571
18944738,"2024-01-06 00:52:23","0xf270a6a3b51a7a729caf1eb0a6e44537d6e6e031489d285cafc8413d9121144c","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x2e6fb0fb58cdb0ee5dfffed80624e51b18b2fc2e5f32b58c2137e2a59ba6120f","0xc8a945b7e4e32336b710d7d93aa92d937614247a","0x881d40237659c251811cec9c364ef91dc08d300c","0x8ebedd031dab7cc88c3e79c2f510bf656978a1aca8abe485d1c423d319e9cb4f","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xf61114239dc317a4f7d8aaf453e98c4a50d1c09b0bb24a2800cc9f6a28211a7e","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.003595970682599018
18944744,"2024-01-06 00:53:35","0xf1b0e4c498150e6f3a490d1f32c434dafec5968ad624f82b370b493ca1f8a956","Illuminate Dmocratize Dstribute","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5",1,"0xcf92d32d4f773fec6dbb5a8fe803e14239d4dc134226678ac7e8a6ed28274d87","0xa377aa6822603cc52e4e9ed6eaa045c46ef6b3e2","0x92e929d8b2c8430bcaf4cd87654789578bb2b786","0xb72ac1e39b2d64be306a3da13a34abe1d4db021fb123fbf7d71a0837d3247a1c","0x7f9dd0257dc4b370cbec9c9aee9daf4943469571","0x6079dfc485faaae22cf4f71ca7cc6c7b027b3212","0x9c7c1424b7d16bd2d637227d29d3fd0c8e45cd8726e75f2de4259f8353f9b39d","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5","0xa377aa6822603cc52e4e9ed6eaa045c46ef6b3e2",0.00159362994195
18945047,"2024-01-06 01:54:47","0x95a0f44dc15a32dd187e3af212ca709dd95ac2ffe1abcd9b0a6b8ff6cfced50e","@rsyncbuilder","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0xe73f400bbf7e22ce487fc1de0e8294fbaa0b6518bc12a02f8ad20457571f3933","0x18840f8c0d406462ebd98f4e27242c588186cda4","0xf3de3c0d654fda23dad170f0f320a92172509127","0x84e0dadafe43a19da1391b5b20fb3bbbea495f63884cc1c27fa7ac2191523a63","0x0b2b8ef0206d2e42a53d8612bb29a8af9b8437f8","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0xa8d680acf699231382cc64d06bec348f3cdaa17994170a059b06422373ae66c0","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0x18840f8c0d406462ebd98f4e27242c588186cda4",0.00064818288235822
18945079,"2024-01-06 02:01:23","0xe71f6d2e60738189bd48393e5ad42fe21b6db4e6b4a79be049fb31d357952246","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xf44107c5bb02a584bb3243dc459a6f99a4cd76f1ed06475c582648dfd7b6f819","0x1c99bc0545ad440abc43a708d4b049342a5acc39","0x77edae6a5f332605720688c7fda7476476e8f83f","0xd1253916a5030882769dce9bdb3aaf93f65d5df6fa12ed126e77f6e5b3aafab5","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x792d47eb703f5e97f7b246e56590612bc8d1cb138c309a4d33452b2583067033","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.00713264226999512
18945091,"2024-01-06 02:03:47","0x2f92588d93e475e30568a81a01ef6a729b51f1ba93107928abeed6d66ac2f42d","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x4eb6e214430d858cab216a3b2d28c5ef8c91f7ab1e54b809b8be4af7fd4f189e","0x654d08ff936dc8601620d15beee176a9a57688b4","0x03f34be1bf910116595db1b11e9d1b2ca5d59659","0x9d87360ba9449733ba83217b5c2d0161efbf360c91486ca33e6f4606ad7b2e64","0x103eb4c4670e603fe296b1f5e19716be0072f40b","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x261aa44a0af4e14478b316ec974cc23de15dd06180d16079dfaa09f2f018a55f","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x63ef071b8a69c52a88dca4a844286aeff195129f",0.000181762175823259
18945118,"2024-01-06 02:09:11","0xf78553540973b55ec1a460fd4d8804194ce66702a559c57239a37087ba8f2877","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x76b0d72cd5db0b63ffc98b84607881cb5adf522243dfb1ef1cf8dbd075114cf5","0xa72d3e330dbebab73298e9e02b01e38f493f2506","0xf3cb43f19c668e34173d4bb59e551a2c6e37d778","0xcff3981ac144b156331165bf77ff5cc2c660b031515a401d78316435c37b5b71","0x1c06c36a559bbe99adece16eb7a63c5e997b2ef3","0xd4674001a9a66b31f3c09e3b1fec465404c83d35","0x486dde8e8ab501fdd9e678c8a3dd441924fc16a99f6b8b2874bd7a3d515ec194","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xa72d3e330dbebab73298e9e02b01e38f493f2506",0.023595126215071247
18945552,"2024-01-06 03:37:11","0xf64d9a9880751f729b12bd57754e48e0f6664cab51a3271973a16290bef3429e","Illuminate Dmocratize Dstribute","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5",1,"0x1d642786752dd90eae45f48e33c400d55a3882a3c283123171a046c09f30e047","0xd5db116fbd3942ea3072bae7eaa19dd187529811","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","0xbe6fed471ac7b9790cf9f8d87da50562e08c680cc62c36ca194f81a26b192249","0xba1ca532d8e142834b71c5f5d08686c75d761fab","0x0000e0ca771e21bd00057f54a68c30d400000000","0x3c33189042ffd1f0893d6560ad04efa7a68cfa86eb2efe6ee34850b09e5a5e67","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5","0x45bbc37bff7a33ede46d4e6e627b84c0580304e5",0.003075547363664907
18945682,"2024-01-06 04:03:11","0xe5a519fcb3c7dece400e9af226f34ae1b36d5b5b985a006177cdb67f6edb5f34","rsync-builder.xyz","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0x6d60b637e53b1a6bb512be2dce9a7006e759c19d68c99d56216b1a584b125b3f","0x64142d1b3a2c81ea991758932d36461f84f7e881","0x03f34be1bf910116595db1b11e9d1b2ca5d59659","0x2ad9c69c973412f9fae68a633f5b62e34c4b282a6648c0deeb5845e9a15e4000","0x14259515c9d957dd6ce338f346afa80e05f4ca29","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x284bb966ebe70c2f198be72e754e1fe59bda9fc2d2720a05a0173691a92dfa92","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0x63ef071b8a69c52a88dca4a844286aeff195129f",0.01701607484081799
