"block_number","block_time","block_hash","extra_data","fee_recipient_address","bundle_id","user_tx_hash","user_tx_from","user_tx_to","backrun_tx_hash","backrun_tx_from","backrun_tx_to","refund_tx_hash","refund_from","refund_to","refund_value_eth"
19251016,"2024-02-18 00:03:47","0x338fba54db0fc38a10603169971dceb639a1f6625e53633ff246eb3c4d65d0cf","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xa0b456e8396b4ff9d9de915d83ae6fa08053e00b774247a205973dbd2701a57a","0x858bf4e2de094086340dc97db2a203fe11df177f","0xf3de3c0d654fda23dad170f0f320a92172509127","0x4e5953ed58b3a7ea0f09220af3364770ef897858d8ae7696dc82271dfeae9a11","0x017bd64704cfce1a624201f62f0b87f4ddae13a5","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0xe479717f154a95e62ef970c93c22b00c6cbb53b7ba77bf0239ea767fefc05b78","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x858bf4e2de094086340dc97db2a203fe11df177f",0.003713423532794
19251090,"2024-02-18 00:18:47","0x30512cadaf2012d6b2d955a6410a6ea6233f5cdc14f17338f3b55af0968eb42e","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x4f69aba4fe3e6851ac20e9650bd3bbb89d905ed91d490d65434e36ff19a11950","0x406b28e94f8dce8b50e7ab3231abac3211460721","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x778e05ffa27f64ecf6e3e72e1d77c9b5c281d0710e3bb16e118eb83a8b6c6dfd","0x27b7eaf0db6e34435c838874595c91c0a33eb5b7","0x31539cf673d44665c7831def5738fe5f37bbb8d6","0x7b73ec2e7e3e24a8b708ab2cc939910168125528c25bb516b95328a6c7665139","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x406b28e94f8dce8b50e7ab3231abac3211460721",0.04861973509793161
19251192,"2024-02-18 00:39:35","0xa908757fb06c7e1532a0eeeddaa65991912c07e8b79a98a26254c1fbca425be6","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x0127759fef7a8fad9e68109c2457440bb33d0c1be2935ff6a6e9d3325b3b8096","0xf16b4b87e6f214b60abc8e52e207c5009e14d019","0x77edae6a5f332605720688c7fda7476476e8f83f","0x89bf291d0794dfea62245158018244ec913c5a736e9082cc288b903d9b203b6e","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x896b308fee0a762899efaa842e113fb307fbc29159a915f13a8e8165f50f6804","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.000282544788302
19251200,"2024-02-18 00:41:23","0xe21ee494c3b86730fe7e7ff69e241fac075ebece9ad5aca0f5316f519107b732","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x0bfb19831239fcfc3f5b698eda81186e9288efded066eb4f07cb0d049ea93a41","0x1cc8ad176f1d57be0589e713790e137ad9899ae8","0x77edae6a5f332605720688c7fda7476476e8f83f","0x0a7348584e37e83d3fa3467ef20655bd0106ae1beaa4c92583841afff9df50c7","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x4898a27e64ec900a9c0823b94f42f7fc0b31993f73f334d1264ac870f2cdbeda","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.002825463570073284
19251218,"2024-02-18 00:44:59","0xcf812ffb7d8b5193afc98ab3b2a96f48502902031242c09e2daddf48c12bc28c","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xf7af442f26ef05c9ef19f3596059b6d48faaff1e9a18f7c3787148962ff56c01","0x92b3521eb57b520ee85f59ebf980c43256f567c8","0x881d40237659c251811cec9c364ef91dc08d300c","0xf4626dcdc5bbb2601077725973e6432354102b09ccb7b367ec83ae5894004b8a","0xa009fa1ac416ec02f6f902a3a4a584b092ae6123","0xfbeedcfe378866dab6abbafd8b2986f5c1768737","0xd2483083e1efe0c2342740db0807dbf0ef27049de018f97dec974f850afe469b","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.00959846914643118
19251228,"2024-02-18 00:46:59","0xbefd3625314cbab4e93b320f4891341419a7f46aee99ee6d3c564ab432ddd2de","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x01ff013d085f522f33926be623674a88513a28e539f1ac2df62f05d176d47400","0x92b3521eb57b520ee85f59ebf980c43256f567c8","0x881d40237659c251811cec9c364ef91dc08d300c","0xdd9dc2194819d10baa7b8c6c8dfd18350e5706dcf508909850636a06a505f2f2","0xa009fa1ac416ec02f6f902a3a4a584b092ae6123","0xfbeedcfe378866dab6abbafd8b2986f5c1768737","0x0d16a16f063704d260389220b9c897c4bad3d014d5a847f8ce5f9ce58cd68f63","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.00312237453034341
19251254,"2024-02-18 00:52:11","0xf1b84f5fa47884068d98141bfcdbca5111b9b4ef95ddbc6a70b4bc475ea3878e","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xb7b712f920b7189d30288955c4bed4ad8864a73f64b941c9e8599447406fde1b","0x2169185c53f304c0d72595b456f6dff04cab1deb","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x1bab8cc33990e97cfff0cf7d6baa2d569279b8c5a6384aa663ea2d5fc4c92177","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x18f86298d5bb402dedd869eb1a24f983a4264596a95684881c1f8d769f480626","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.0001999352360496
19251348,"2024-02-18 01:10:59","0xe86c23bb590ab205c1104dd329545f2c23740d89dbe2b5bc6cb1ef28a3470e0c","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x5aa36471f83907d3a38df5003d96b9900209799d45968a9844727d3bb2cfff23","0x794f621aa4968aa812d386f6a36e4ba68eb15467","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x8d4bf702123084ff2ad7582d761c19a1a63e4d51413a6e7c73c71e06fa964d4a","0x27b7eaf0db6e34435c838874595c91c0a33eb5b7","0x31539cf673d44665c7831def5738fe5f37bbb8d6","0x79ed647d437c5638f6ea4f3b867eb32b2be953dd35e4c6a9ecca61398c941fa6","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x794f621aa4968aa812d386f6a36e4ba68eb15467",0.002440201925951934
19251465,"2024-02-18 01:34:35","0x89c738f10ce17ec7b84b492613fb55b5c7df7dffe1932a43c5d1aa32dc2b4314","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xd3371ba9addec219708df5913f4fc5443011d77852287177f54af2b2b8ca4800","0xde42e2d68d9dd7188a53998cf4f476b6ccbb9891","0x03f34be1bf910116595db1b11e9d1b2ca5d59659","0x8a1f20c589c34357c847c92fc8cba9c28fb55d14c4d4285f03edf8fb17129a52","0x1bcc0bf595d589c87a74b9a53db37719ba64eff1","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x20ede18677cda528d027a9290fe1cb9db9a9eb27ad1a284c73b6faa42ed11871","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x63ef071b8a69c52a88dca4a844286aeff195129f",0.0027499804223561
19251487,"2024-02-18 01:38:59","0x4fbab9f9c40466289523f598b6aade589125a5672d387db2451856eb6efb96d6","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xfbc078a130830073c7596ee096d477ecbbb51bdaaa5101d8667b46a0a5ecb40f","0xc2978441f46a76c60e0cd59e986498b75a40572d","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0xdd62b302f1ca0973953e29f8f222784374883c6f7f52e0b073999c07904756d5","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xdd987e15e8d86203ea5ef6efa81aea5f2b37beb826545b143fd6584a017d3939","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x591f2ce951d35e6c87df93b2623e83f2cd537569",0.0296578345338684
19251533,"2024-02-18 01:48:11","0x9823a228305d0a609dfb684e9b697710d65bff0fd98fd74121e8bcb0cb3eb7aa","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x4981478ad63bc382e69d1212b2dbc3aeaf96d2ba6408f9e65efd03f0accbf202","0x23ceccc5d66ad4cc78609a6e34910af63b55330d","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0xab6794cfc57142129f6f17cf7505d5da4c176ff50af53009280e95977fe504e9","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x5d3d48a0388cf86e438d85474e32e1d559463179112232c1745e520172ed0189","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.019528839982436333
