"block_number","block_time","block_hash","extra_data","fee_recipient_address","bundle_id","user_tx_hash","user_tx_from","user_tx_to","backrun_tx_hash","backrun_tx_from","backrun_tx_to","refund_tx_hash","refund_from","refund_to","refund_value_eth"
19358152,"2024-03-04 00:14:35","0x6a83b09e914e9468625a0be3e95da4728baadf266cebcceceac2688153e19cca","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x0ac38a7c8bc7b579bc095efe6dbeb3a2df34bfb1d53db1645591360feff2713a","0xa74c608e56fa5182a0a5e9056f127ec037c83dd3","0x881d40237659c251811cec9c364ef91dc08d300c","0x1650b8196431266f3adbe2bb8fa1819c88d3b5cde60db62058da783b37cee83f","0x50dcb3f5766527319ca2f3be8dae5fd24b72c807","0x51c72848c68a965f66fa7a88855f9f7784502a7f","0x7117a00c9cbd6296ec5689ecd754191650cb81c0c513e02dfe8e4a35b4a0aa92","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.004786388024730213
19358491,"2024-03-04 01:22:59","0x4ba5695dd7e5f195abc4438a65af1d269757592727f8d8cd74d70f372f28a68b","@rsyncbuilder","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0xa755077d9ccaecf0154af7eb80a450afd669567b4727205b1bc04667cc8d6099","0xd6d8f61c549e4cfdc7f5e240f942caa8d6bb8856","0xdef1c0ded9bec7f1a1670819833240f027b25eff","0x0864a518da035fa07372384e17f7aabfa19ba5f359f5313e7bb7aba7e3eeaabb","0xa009fa1ac416ec02f6f902a3a4a584b092ae6123","0xfbeedcfe378866dab6abbafd8b2986f5c1768737","0x508f293e29e53539bdda7cb19310695e53752999f0562e325d91b4577283112b","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0x9138cc7ff38d9da8cb2102c920b36473736e6ea5",0.007026328511611111
19358502,"2024-03-04 01:25:11","0x7d3c57165a3f3549c27167d5d122d66843be60e06bd0c20d200d199b8d47458d","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x95e0f3325039f680a2b599d428a317620208160e68c8343c7ef522fcd63f9f1d","0x406b28e94f8dce8b50e7ab3231abac3211460721","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x5e47ddf07c9c28e5e91a617a680e8222846cf17c1cee01524b85f474849897d9","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0x088023dda3f463db8dfcb07e4d3dfe0145f6a1bf483f37ba06c91f5bab4447c0","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x406b28e94f8dce8b50e7ab3231abac3211460721",0.0052075364364696
19358627,"2024-03-04 01:50:47","0xc084fb652f3e354337f3868fe60a6ebcfd030c50c7421e227191c8b40e3f801d","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x3e7707e8a018e3583c206ecb2b66c609651bceb909db072bfcc4124ddae80c9a","0xd56b8a24032ee6a39bba357fd28cb68e8ec0a82f","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0xa7c762e6040e3b88ca06f959049e67071be8f976c8f5b71530bd6682ec4207fc","0x570a00fbf676cba7671c245e4b77c07f8e5a4a9b","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0x321764b7b16db04e33cd6d0e33266b61b7b4f011ebbf0cba0428252175eec2a7","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.0070387488174712
19358740,"2024-03-04 02:13:23","0xd75770448b56d4837e25f3bd5974bd50518a33fb6d44c0ead0308a54b59eee35","rsync-builder.xyz","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0x2cf9e7a64ea95eede9c2c416c9b08fe5a80978d9091ec9a7b7bf9236ef2dc4fc","0x6c9dba59b7dece7b0d395e9716d9594358abe4cb","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0x07412e452f4e5eb65a1560464752b27684f4d31a323d4e2e0946ad3b673d5f29","0x7088659e96e5dcc91608d871937bdb5fa0776bac","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0x837a3f677e0517399eac70c034a8cb98c8e0cacbc4645cdf2e677c047c4ded69","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.015229409308880767
19358858,"2024-03-04 02:37:11","0xbc6bc0e200180e535f89adbba60190a9852d813eea464ef66e56acdaed09710c","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x4526d296742f237eddb4e882f5d7afac90148fe5a5e5fd192e36955df2aa5a15","0x6b172b79509c37890cd904fb78434353c1e7c722","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x029cf1fd756dd193ea04d79b97ab44c914d5922c133a65c068cab6330191505e","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0x97810e9745972626fcbb844ccc88d9e55d2970b2919788554ed99a924a1f063c","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x6b172b79509c37890cd904fb78434353c1e7c722",0.0101936850694776
19359014,"2024-03-04 03:08:35","0x4794c90507cfc64e239e546ae6f865821df4e0e20122ec6061cc6cc5fcb5a120","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xd3fc519264dec5af8fc13da84b77c85c4cccd1c5b25462a41dd7fa76ba14b7fe","0xd267fda7ecbe322e64bf807de06e8e2284b72da9","0xd1742b3c4fbb096990c8950fa635aec75b30781a","0x33bab76307a7236791588600d6887a84c7c486aa7ec8dd9c5ab5df049ebab05a","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0x5bc011718d62f554e13160ae54daaaf1bdc9c25950f820a96c01d3e5065556f1","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x7b523c0216d9e3e5f52dd0eafad4b39c9924e6d0",0.000099700999160778
19359092,"2024-03-04 03:24:23","0x1ffd82fdc983652750544c7829144a17e74f96b1726fdc7524eb8f366f00e9dc","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x198fa56ab03a851bc5a03735128afb781db7bac444f6a54861f9f0da8f02b182","0x9bb1bb966124ebf91429715f9d2a7af36211de29","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x611b8c6a31356cdbc0cc8b795ec14e8e36c0979c1f25ae2a3485add04baef1d0","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0x134af442e0a2d018fccb2de13e2a034ab1d0efcbfe85c8077ce33eafd7a18019","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x9bb1bb966124ebf91429715f9d2a7af36211de29",0.00584977667567225
19359445,"2024-03-04 04:34:59","0xe122fd6f5dec04a62b1830f52302784d3e16778fb9db67617697f7653c3172a9","rsync-builder.xyz","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0x7a792a02a63578b5a24274278bfc67a15e4cb7478f60d00a62d16bd4bd792199","0xa3a55b6f637cfeb5d5131f5d46f2bf10921a6d39","0x881d40237659c251811cec9c364ef91dc08d300c","0x2038148f147010addc136975be28541b72d2a06fe2f46c25d77a6e1eb350c738","0x570a00fbf676cba7671c245e4b77c07f8e5a4a9b","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0x8200214f0c70f9e24cb576d79e833cfbf88685a367928d1159d7d513f9284a14","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.003935681387195741
19359554,"2024-03-04 04:56:59","0x58b307e4b8219bb75dfe0dd7f334979369541783348ba77e187c42b1b972d378","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x1d676b8aad4f274e23bf2698c94d56be9287c83c8411ffb9da2fa5512ab14624","0xd267fda7ecbe322e64bf807de06e8e2284b72da9","0xd1742b3c4fbb096990c8950fa635aec75b30781a","0x2de19cf23ea5cd0a05e51a238ea3b25ec4845a408d221bcb8af0ae2aaf85116d","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0x58ea33e79da923f9a788785c93231b0cfca90dc0f739dcf8acbe9a778c54c6a8","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x7b523c0216d9e3e5f52dd0eafad4b39c9924e6d0",0.001134373775001722
19359601,"2024-03-04 05:06:23","0x56d4f42553cd590387c4c8ac9c6895359eec041629e1c30f4c384db7d1dfb120","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xbc04017d3ad020e93fe62f06d58d97f21ad65cc0238949e216c91ac6c5eddb19","0x5b63958f0fabc70ca6ae6a70e5e3631169d9bffe","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","0x428c6ca96c865b67b2575708cb5b5bb3e546c80bbceb6ad54da228c0dc79ff1c","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x08f1ec84de62a65a8e5c20f27e85c520545cdf9037a170e8e47a5e546eb1c09c","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x3f58c782ad6cd015ab7cac853609a147ba63eaa8",0.00500906463928002
19359742,"2024-03-04 05:34:47","0x770f5bc226c957bf392726985d4efa4668a8eebf6a6e643620ba17175d09940d","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x65b16438176002619932b231fb9aaecd76ed89154bce8c50cc2a31a780996e7b","0x215f156d3dd656c1d324f7dd10a61a0a4f19c2be","0x03f34be1bf910116595db1b11e9d1b2ca5d59659","0x0c7ba6dce92ed1017d4ae01f5df190f30b395e3aca1dfbec5a5ab42672397626","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0xe9d653f9b42bbb6d68df45433d6707b9535a0f4f680ebb08566b0562c539a265","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x63ef071b8a69c52a88dca4a844286aeff195129f",0.0159634421101931
19359909,"2024-03-04 06:08:23","0xc99bb311d25fca43828d09dc8ddbb2f524b402e627ae4fb7b211f98a4eda0580","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x4d93b944f4375efc493f87c1158f5ee422305d5eb74a6ddb91800e52ab3e5ae5","0xcf58eb11e5b253b20fcb2e3452ec6d95462597dd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0x8a3816ac0b0dfb45194e79ae84d4b332a7d452107e3fcd53cd623684047c2b45","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xfe1a397136abedd3c38088a882268bb9441e1eb4b809b6e43756438d2d69484e","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x1876207dbfd106372d289d06e89cb75a4ff40231",0.010263700965180969
19360064,"2024-03-04 06:39:47","0x89e0ade87257cc2369245f3388bbe55c113bac980bc284e6647cbfe7f449931d","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x8ed2cc71f4d778bd7f30959ca72be11b6927ee9ae797c6dee2e9936a022ce8ff","0x49bcbc58848ac642b48f3d824d8b728a1045d08b","0xad3b67bca8935cb510c8d18bd45f0b94f54a968f","0x2d67a0fc0f0ee3f798e1bdbd732c3ccb9f03fe05a71f2cc07a086ed2141dadd6","0x570a00fbf676cba7671c245e4b77c07f8e5a4a9b","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0x4f1f96c7f2550e064e44651159e70328ced9698c684b90ecc10f00e8eace6a05","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xf69c84b099c3c24eb1209f39d39236c432c00811",0.00182734665054608
19360267,"2024-03-04 07:20:47","0x5e48e4752d9d8a342908d33c5377cbf96f7bf581f443ba3054aa49859624de96","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x39b65e4ed6d0cffba4745cb7cdf64b4e105c4ee5dea1a5a70ba7d92c5e83ede3","0x75ad314785f587566aa363414fe24157a012bafb","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0xfeb070d06995240d1e497b7329c6e73638c23de8e19c2133301c5af9c56080e9","0xb338c6f6e591125491232075108f5ca2e9715143","0x46fbf407d8b99b2f2e75deddd242ed51c2e3a4a9","0x4d671d95f22b3f27c520ef92912835f627dbfee2ff012b6ae52fd4df270e4d82","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.01544424354933664
19360317,"2024-03-04 07:30:47","0x4833e972ca3b500682cc976c7dbe73bad3f04a142bba928950780c9ac31d69a7","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xc747ba5ba46be4f464f39ee6655a541cbf8f05e380630cb159053f49c56c464c","0xb1b2d032aa2f52347fbcfd08e5c3cc55216e8404","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0x160728d805c5cc59068f998b868224a5007732925ec92f20216f8d7caa4f47b9","0xff64e8e2a0afc9923461f446d7e31863c2bc1f4b","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0x6a309a6d5b5fb612c9252a77bf0dfaf5c06879b769d4dd5167e204245d00eac5","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.00709308893550376
19360324,"2024-03-04 07:32:11","0xdb6c11776f1dff467389644e5103ab67c132c54c9e644aac1baab10ecae55ea1","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xe87c4a239bacf341a5ba725c04feae6276babe0e16b319e709ce218ea4318f26","0x83033beb13a21f33f07d4b5053d1aef5aa3510fe","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","0x67256463c6d9d9f5c21b44cfc74f06fe441d96bb55e6584dd98934c246471a5a","0x77331cc200e93b6a00b799bec11b3ffde9180fcd","0x46fbf407d8b99b2f2e75deddd242ed51c2e3a4a9","0x834cd775d901f06f2435d00b18c256521ca2d681c0521d2d702829e54982011f","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x3f58c782ad6cd015ab7cac853609a147ba63eaa8",0.055985929080775834
19360329,"2024-03-04 07:33:11","0xd4ce00fab8c4118ea3b6e38437a6f0a63c251e86cdc025b323394e9f6f1286ee","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xf78c4a2936a309763c127418f0a3beced2e4c166d44e0d22dd601b628ce7e4e3","0x29bbc2b5aff41a2143f7d28fe6944453178f1473","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0x38495a8c9082c4b00548df0cd5c0504a1264c658751c1424d8ddba204774cc92","0x1c06c36a559bbe99adece16eb7a63c5e997b2ef3","0xd4674001a9a66b31f3c09e3b1fec465404c83d35","0x2b051f66d34fc3722563b978aa0a39923e233fb9d582fc01afe2034dbef1bda7","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x29bbc2b5aff41a2143f7d28fe6944453178f1473",0.0018227083687815
19360374,"2024-03-04 07:42:11","0xb35cd69ac892b6a30e06a452c03a806b833b67017383e82e84d96d636b35908c","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x912aa8bb9fab82b0ea5cd0f76abb50f39006a131f3570d1072a353d2cf92438d","0xb4e730d0b36d62c7524739e35621b4f3c930c594","0x881d40237659c251811cec9c364ef91dc08d300c","0x4d230e36262a8e92fd01896a0411c3ee8b630d5f6c3e3aa542fef24b031e5e08","0xa009fa1ac416ec02f6f902a3a4a584b092ae6123","0xfbeedcfe378866dab6abbafd8b2986f5c1768737","0x7e2f83ca3c948bc2b6482983fbdb193378c9cd119fa49057285684c8b8668c81","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.15666056426809133
19360575,"2024-03-04 08:22:23","0x052faa03a7d4308d672cade68a53d8ebab890dca1e228f93ea9fc3b865e22328","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x4d98f6f8ee867cc95f243cb2bdd8c991c0cdebb143c9c5f9010b3c70b6d6e16a","0x59423e089f6770a09d1869b4544e8993f250d1f2","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0xd84a29d25ccf0011c683ef2bcf4cb872ab852cf5f93bf94b4918396a69be778a","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xaff446732db5e42f1c4f886df651a7c029cc6ee7223f251e3cf789e4114326eb","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.003105489760325703
19360735,"2024-03-04 08:54:35","0xd664bac621e4052ae114c973b9394e7846198095aeefdf664895ff68f789b938","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xde9708c5ef65cbe6b35a2e3fc808c3d5c6942392a74368868a2ab953ec78002f","0x008cadc4aed4bf97ae3bd8f30c164e1c8ad318f3","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0x1d3bd0f73cf6f1748c9c4104e8eaf1b8dba1f3421a34cefaef6ec501fe5ddba1","0x7088659e96e5dcc91608d871937bdb5fa0776bac","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0xaaa9411a5bb609cdcd5ce6941c09b335c00db3b1e7b20e91fedf272d09639286","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x1876207dbfd106372d289d06e89cb75a4ff40231",0.014169439968511648
19360792,"2024-03-04 09:05:59","0x3fc60ceecb8fb94ba1d3b0c0f0b76f1b478eb7a7fcd4c332f653405ac15efb4d","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x84ad3fa07a8b80c40464d810281ca4bd121be7e030effbbe900eddf2cd211d7d","0x0724766a3866574e53dbe19b665603a60b1a25a2","0x881d40237659c251811cec9c364ef91dc08d300c","0x5e3f76d86a68f977a0cf6877f3a1743625fc0c283582e6aa43baa147646aeb74","0xf0361b42b5b28d31f7c407f792c343b86e4983fe","0x51c72848c68a965f66fa7a88855f9f7784502a7f","0xc8029e555e7f8ac3d6eaea8bf06e59e7f8681e5dbfa9eca867ba1fe42d548268","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.19854588193254902
19360971,"2024-03-04 09:41:47","0x83662ac2041049f83cd50f2c7386cef971826a958d954ca90e1ad6d91d746b4c","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x84165b7d238be0fe2602f8f356c83d495c02082fda5963d2e34ddeb46e7c710c","0xa04667aade0d7b51e2a114d57f910783a2b2176b","0x881d40237659c251811cec9c364ef91dc08d300c","0xe456dfb07f34bc9c2b42ab485074fd9d2c184d80e3e4519ec764f9e1afbe3072","0x080086911d8c78008800fae75871a657b77d0082","0x0000e0ca771e21bd00057f54a68c30d400000000","0xd7a3e11166c80119fc3ac67465fbbf40b0acffe60ad322aebab61042e9df0abd","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.009419363651827866
19361386,"2024-03-04 11:05:47","0x365df8479585d363b9a50b32473389ec23846b444c3baf625a022306f6f75c1e","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0xeef1cb6929742818e8c4871a39e5da29e8708c84dfba908a23ead2fc5593d860","0x49bcbc58848ac642b48f3d824d8b728a1045d08b","0xad3b67bca8935cb510c8d18bd45f0b94f54a968f","0x08e59d4bda24486ee56c9ec76dba1c0ca626bc673e7a10013302b414863e7428","0x7088659e96e5dcc91608d871937bdb5fa0776bac","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0xf5836aa368efb976987296001256c08d05f9e7c6efc5d7374e580296e0d3b5c3","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xf69c84b099c3c24eb1209f39d39236c432c00811",0.00895079728943736
19361423,"2024-03-04 11:13:11","0xc5cb498bee2ee2ed5985d847d075e7bcae171234fdc229d15fb3d9522dc62a6f","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x4790e2ad4763095aa62c2ce21b1ecd4ec48cf08d3d655fb31743251720253a7f","0xd267fda7ecbe322e64bf807de06e8e2284b72da9","0xd1742b3c4fbb096990c8950fa635aec75b30781a","0x6130d497f7fd64d7feaa601fab6b289d63ab34dde948653e16ec1f2979fd2601","0x1a5690cb801168f7c8cc24eac0f98c5b9c46d6d6","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0xf3081f1a07e28825d0703209ceb77bdcc2766c62c541226f0a4a2deafbecd784","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x7b523c0216d9e3e5f52dd0eafad4b39c9924e6d0",0.00004481942422355
19361440,"2024-03-04 11:16:47","0x3386b7fb3f6ac0db4f95ddd48d7a3b5cb4ce26c4b595db1d0707d0f986b058ed","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x4e834d13de3a65361b3201a8d38b1ba3be519867043330aff7358ddc132f3818","0x42fb9860b0224bbb2328a20f3797728a304c99e6","0x881d40237659c251811cec9c364ef91dc08d300c","0x4ec7bfb92917001cdf562369ab9e651b689bdf56adafbf2c4836da3944941b76","0xff64e8e2a0afc9923461f446d7e31863c2bc1f4b","0xc6fecdf760af24095cded954de7d81ab49f8bae1","0xfcd218466e60bd73a13ef49c9eb59a464744851036ef96f5455844076707b98f","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.001306731097875518
19361621,"2024-03-04 11:52:59","0x09a7d2710ab4357f23c1c2b9b1cfbfd5fdc73d2aa1abec392ec2699a3bc7e7ef","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x3e9b0b86ca21a2e0b191dfa8cb84833ea03127ed4cda10fb1ac3b716b73d0178","0x9ade0ff49c0c16cda94d944dd0327665898ef657","0x881d40237659c251811cec9c364ef91dc08d300c","0x00a870ac4f3c09a5585eddda510e476017da194469cc2d9e22869a46e2a8a98d","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xaa463c11ad5610fd25d657c4ecefbf7554a5b34bbfab6328220c83f7f5ce3517","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.002695620176658758
19361691,"2024-03-04 12:06:59","0x162b369fb0e6cbade590d3afc3a7ab756a039945170d3bf67189e6ee4fcd48f7","by @builder0x69","0x690b9a9e9aa1c9db991c7721a92d351db4fac990",1,"0x35375d6b0128732472311bdd6decd25d8e326b305c4f3ad6915e542c471b2d72","0xba44b5171b260372ec6137aa2c279673af6c6f3f","0x881d40237659c251811cec9c364ef91dc08d300c","0xf4c2cc39dbeedb9fd23deedf26defad7c73fef68bf2d6bf13a898a1c9a195e28","0x50dcb3f5766527319ca2f3be8dae5fd24b72c807","0x51c72848c68a965f66fa7a88855f9f7784502a7f","0x959cf37013653b46c41a11e6769dea1ae8aec57c3c8905bb3b4c07a5f50fa462","0x690b9a9e9aa1c9db991c7721a92d351db4fac990","0xef409c51addcf4642e2c98e935bc5d9ac273af57",0.000083053596165562
19362009,"2024-03-04 13:10:35","0xbbc6a021b0be6302127e0463896d7ddf0d1683dc28e971009fbd8200aaa95818","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x35e114a810354a157dec099dc67285c7d8b7a942637f3d2077a942933704e18f","0x833f004d57f8f972647f9cc239e35df9327c8cc9","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","0x0ed648456da743a1095cd90cce2206dd632349a49e38648669d70319f7e669a9","0xa009fa1ac416ec02f6f902a3a4a584b092ae6123","0xfbeedcfe378866dab6abbafd8b2986f5c1768737","0x95fb1a73eb0a6263190d3fcd4b1f3779cbde13732d3a4e935727d0100c81f2fa","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x3f58c782ad6cd015ab7cac853609a147ba63eaa8",0.03281743809122958
19362096,"2024-03-04 13:28:11","0x91b9db55f15c51a0209a06ee9c322e5984a78258c16a45a703cd029d7e7c155c","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x394cfc82c930141f4c884dd2e8698b3a5742db472e1466157f79e38ce689ef37","0x3fbe2fd902d278e3f05575149505f998445ea4b0","0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45","0xe567796f6a467b876a3daeef1b5fedd707a88481271459c15e137b224fb862bc","0x55a75fd73507727c9106aa01ce06d2586839fff3","0x46fbf407d8b99b2f2e75deddd242ed51c2e3a4a9","0xb4921d139805424d244ef721db54cf24791079c1ee255248b058125a8c283367","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0xdcddae87edf1d9f62ae2f3a66eb2018acd0b2508",0.01648091606080304
19362281,"2024-03-04 14:05:23","0xcee0a0d5fe3e64294fe9e0fae0d00f0df2e036985ef22100a5642e8b87844e57","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xc5458a7b380fc179dcddc36c421f7fc02755fe98211ceccbd98e35c660b68533","0xe9038bfeecba036b6fb1a2d080581cb0e6eb7338","0x03f34be1bf910116595db1b11e9d1b2ca5d59659","0x17c9f830688c8434c7a90ec7035f64600cc0a6882ee03c5bb97bd457460fc9a9","0x1705c22f61fc381e3dedf870510028b7f1831fe5","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0xb995406124dbb0c1dffc492623b947bbf0d79702927545d3e6b9266ba9af3795","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x63ef071b8a69c52a88dca4a844286aeff195129f",0.001161891167042118
