"block_number","block_time","block_hash","extra_data","fee_recipient_address","bundle_id","user_tx_hash","user_tx_from","user_tx_to","backrun_tx_hash","backrun_tx_from","backrun_tx_to","refund_tx_hash","refund_from","refund_to","refund_value_eth"
19116011,"2024-01-30 01:20:59","0x47a96f7cb193ec99cf1b6466e481a6090c99bacf2058d417a480b8374064da8e","Illuminate Dmocratize Dstribute","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5",1,"0x5b2ae94b65d7e738657363faa868d1478dbf9c1cce79959e3f8fc42d6480fe75","0xeb6894d5b35efa49db597066ab1a1111a1ae2c9c","0xa2ab69a98a30050afce7e9ecd39231223d74fd09","0x00889f9ad9641fa21c90c373422bf3c92e14e06dca5e85f4519c8601dd881b73","0x7f9dd0257dc4b370cbec9c9aee9daf4943469571","0x6079dfc485faaae22cf4f71ca7cc6c7b027b3212","0x23f927f46ba46211cbac954250e1c7e7349fab5a63853e153c420ec1577a7766","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5","0xeb6894d5b35efa49db597066ab1a1111a1ae2c9c",0.001557995119527
19116015,"2024-01-30 01:21:47","0x7146389664142548e0da304384d38ad7c5d32b9e5a3077e961ccf0ef84190c9c","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0xe20f3e9a0f89b0ccd94814fa866d0f6714d17ee72be769be895a7759e68b1847","0xe0324718168e02bb795370863fb91e8818e06e00","0xf3de3c0d654fda23dad170f0f320a92172509127","0x5bf74498d26caf47ce96fcb4fb17190631dfc0afe9363b0cbc40273c224b8a81","0x1c06c36a559bbe99adece16eb7a63c5e997b2ef3","0xd4674001a9a66b31f3c09e3b1fec465404c83d35","0xf9f3b9f351cc180efe4adcda7dfa86449621a6d6fb7e1d570301792bcfe905a1","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0xe0324718168e02bb795370863fb91e8818e06e00",0.000640739048882982
19116040,"2024-01-30 01:26:47","0x6d0db2a9b10426ac483ed471a6b21b4c028b3a3c7be49c3f6b58c8c2c85f6cf9","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x02a0069cb97fb13173f06022b677ca232af2d5161cd4f8bc6cbf4ba0a2ab9c4c","0xe781fe784d10d9b2563733e13f3ff68fc5d511f7","0x03f34be1bf910116595db1b11e9d1b2ca5d59659","0x2036529fbc55fcea96911ba5c6603edd91ff4ea84df556ce7014dc3616485469","0x0f92777b22213c9a3b3143ba33b0d8a7b736c0ae","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x4c31b94144477d2448e1030f6c9d160d8e4100d09cdb355100291a6bccf5f7f3","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x63ef071b8a69c52a88dca4a844286aeff195129f",0.005653031495443325
19116244,"2024-01-30 02:07:47","0x2e5f1e8fb8624c9e87e89581f7a99d5bedea7baa28f43dad7730918fed537989","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x34d14c39537df326784d18b0688655977bb784c4fcdeddf757705c916afa41e7","0x8cb79f1495ab6e9ce5d3ae4b582c292f46bf3ec5","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0x8d729bcf9567549e3a816ef1f0fe239f8dc9da40d99521d747f03b0c3619fc2c","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xb9e43350d36665d2e268fd140536b222fc8787d0f9a868a5796131559d350c83","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x1876207dbfd106372d289d06e89cb75a4ff40231",0.000105138376612501
19116245,"2024-01-30 02:07:59","0x0c463b7d436fe4573a1f44512cd9c3d3c1f40ac22391c8d4cc5fe520f3b7aea0","Illuminate Dmocratize Dstribute","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5",1,"0xf966a72af4df1567ae0a3bb1f810149abbbd6236e8ea42e5f6c1599345a8ab9d","0x2bced155fa3bf5d9f1b1e5d848d3afae87cef7d9","0x00000047bb99ea4d791bb749d970de71ee0b1a34","0xab21e77aa19996e50d0b7766daa0859faf90286a10105535f7a7a73e89ad1aef","0x062d70df2c5ada007863fae86713ec430593e402","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0xc116eb2471741a45a7f6a1f41fd64463174b5c3430cd72a70c7c7072ba958c93","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5","0x2bced155fa3bf5d9f1b1e5d848d3afae87cef7d9",0.000902404921812124
19116271,"2024-01-30 02:13:11","0x78dc9d24176560d62de68bc8a0190f18518622a2804abf6f2c88ff231cca4466","Illuminate Dmocratize Dstribute","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5",1,"0x3c4e13f2ca997d488f794ad118626bc1627478992d1fa5a6101cea0e87843367","0x2bced155fa3bf5d9f1b1e5d848d3afae87cef7d9","0x00000047bb99ea4d791bb749d970de71ee0b1a34","0x67d6747244eaa1791592038b4dcf3389d4665abf017f4832c93bf7dc648cf29f","0x0237181ae2d655decb0b548872eb746437dc29c6","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x434df755d6695a4f9717df996d002eb31b15f9d65d57baa3a9df9b457d44833c","0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5","0x2bced155fa3bf5d9f1b1e5d848d3afae87cef7d9",0.004468410765653186
19116314,"2024-01-30 02:21:59","0xc3e7463a8f9ee1e772a2cd526ec8cfdf73b9a926775e6823d1d97115dc7e9bc4","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x329774b2138ed4a087feda9e80bc53c39288e9661df400b275f877c3a6359bde","0x6861698b928562e396b9b6db2c0abb17c4c729cd","0x7a250d5630b4cf539739df2c5dacb4c659f2488d","0x434ecfafeeccaf47562a01bbcd115557aa0b7d833a5993edf0541fd6a099ee69","0xfc9928f6590d853752824b0b403a6ae36785e535","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0x1079087e1af078d5c57ed3af10a62c008901cf3b551c70be15135cf47bbbae31","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x591f2ce951d35e6c87df93b2623e83f2cd537569",0.001431669852077254
19116452,"2024-01-30 02:50:23","0x0fb70946c405828a508403fdc1aa82a48cc14468341986ca3a1706a1ec94d383","beaverbuild.org","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5",1,"0x2789ea195233f1fc830f0609f49b88b4ebb1d4061d5705a7b0722f1317a18552","0x8764f6ef2a04cffb34aa248edf4fb9ae0f56d19a","0x8e30dead12d19228cf9cdc984f237f0ad00df195","0x84ab1b47dc42534a0f6e0dbd14c5ef094ae8f5f6794e8ac85e871db142a315bc","0xe75ed6f453c602bd696ce27af11565edc9b46b0d","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","0xff616ca3e66edc31655583785ae66791ee2bcafc7a0a33a539219cd10ece3a21","0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5","0x8764f6ef2a04cffb34aa248edf4fb9ae0f56d19a",0.003074372266814509
19116570,"2024-01-30 03:14:35","0xcaae1a5dcdbeb59530f4ac453009eb002e739b2395ade1afeee5af80aaf33115","rsync-builder.xyz","0x1f9090aae28b8a3dceadf281b0f12828e676c326",1,"0x48aae1194e3b49c6d7a09beae0d2865ce2876d5cd87fb1de0c9746771d533448","0x5f74843a461ec6aa77b7fa52722435bd07d82150","0x5c9321e92ba4eb43f2901c4952358e132163a85a","0x318103c0469f2e16a21f9b73c4016ca3ad194cd616d451e3f5efe5264495b742","0x0f92777b22213c9a3b3143ba33b0d8a7b736c0ae","0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168","0x662e4b50a1b72c64048f1045469207fda2d8cab46408bb92962ca60baa30681d","0x1f9090aae28b8a3dceadf281b0f12828e676c326","0x5f74843a461ec6aa77b7fa52722435bd07d82150",0.001337260365472843
19116586,"2024-01-30 03:17:59","0xe7016c7d0126cac9152fc4bcaccf516dc4d84ccdbd72a70e17b9b388960e3b79","Titan (titanbuilder.xyz)","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97",1,"0x2f255a2e514129baccd851551fb3fcab329c8275ea497d939a0432423c5de91e","0x35e88ad5a33ac415f99762fe5d9ff097ab9f8cd2","0xf3de3c0d654fda23dad170f0f320a92172509127","0x5147095b80a4172910b29db0a3ac582653f5420243ffd24e648a917e95bb0ac9","0xbf103ca71e997bd478da47d49e116168b37f00fc","0x988ad333342d903190ed86a053e6b2170aebeb20","0xed85ce3387dab248011ae52af766231af88beb8bb4c2585ac9917bc80ac2d908","0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97","0x35e88ad5a33ac415f99762fe5d9ff097ab9f8cd2",0.0002249165452796
